lat,lon,name,admin1,admin2,cc
14.58,99.753,เลาขวัญ,กาญจนบุรี,เลาขวัญ,TH
14.648,99.758,หนองโสน,กาญจนบุรี,เลาขวัญ,TH
14.456,99.738,หนองประดู่,กาญจนบุรี,เลาขวัญ,TH
14.715,99.743,หนองปลิง,กาญจนบุรี,เลาขวัญ,TH
14.516,99.655,หนองนกแก้ว,กาญจนบุรี,เลาขวัญ,TH
14.616,99.586,ทุ่งกระบ่ำ,กาญจนบุรี,เลาขวัญ,TH
14.682,99.642,หนองฝ้าย,กาญจนบุรี,เลาขวัญ,TH
13.836,99.388,ด่านมะขามเตี้ย,กาญจนบุรี,ด่านมะขามเตี้ย,TH
13.88,99.44,กลอนโด,กาญจนบุรี,ด่านมะขามเตี้ย,TH
13.811,99.21,จรเข้เผือก,กาญจนบุรี,ด่านมะขามเตี้ย,TH
13.808,99.44,หนองไผ่,กาญจนบุรี,ด่านมะขามเตี้ย,TH
14.63,99.454,หนองปรือ,กาญจนบุรี,หนองปรือ,TH
14.626,99.527,หนองปลาไหล,กาญจนบุรี,หนองปรือ,TH
14.746,99.338,สมเด็จเจริญ,กาญจนบุรี,หนองปรือ,TH
14.312,99.618,ห้วยกระเจา,กาญจนบุรี,ห้วยกระเจา,TH
14.434,99.597,วังไผ่,กาญจนบุรี,ห้วยกระเจา,TH
14.292,99.701,ดอนแสลบ,กาญจนบุรี,ห้วยกระเจา,TH
14.357,99.764,สระลงเรือ,กาญจนบุรี,ห้วยกระเจา,TH
14.471,100.116,ท่าพี่เลี้ยง,สุพรรณบุรี,เมืองสุพรรณบุรี,TH
14.451,100.113,รั้วใหญ่,สุพรรณบุรี,เมืองสุพรรณบุรี,TH
14.434,100.108,ทับตีเหล็ก,สุพรรณบุรี,เมืองสุพรรณบุรี,TH
14.445,100.164,ท่าระหัด,สุพรรณบุรี,เมืองสุพรรณบุรี,TH
14.47,100.165,ไผ่ขวาง,สุพรรณบุรี,เมืองสุพรรณบุรี,TH
14.464,100.233,โคกโคเฒ่า,สุพรรณบุรี,เมืองสุพรรณบุรี,TH
14.49,100.208,ดอนตาล,สุพรรณบุรี,เมืองสุพรรณบุรี,TH
14.524,100.181,ดอนมะสังข์,สุพรรณบุรี,เมืองสุพรรณบุรี,TH
14.506,100.107,พิหารแดง,สุพรรณบุรี,เมืองสุพรรณบุรี,TH
14.454,100.064,ดอนกำยาน,สุพรรณบุรี,เมืองสุพรรณบุรี,TH
14.426,100.032,ดอนโพธิ์ทอง,สุพรรณบุรี,เมืองสุพรรณบุรี,TH
14.524,100.071,บ้านโพธิ์,สุพรรณบุรี,เมืองสุพรรณบุรี,TH
14.502,100.014,สระแก้ว,สุพรรณบุรี,เมืองสุพรรณบุรี,TH
14.559,100.029,ตลิ่งชัน,สุพรรณบุรี,เมืองสุพรรณบุรี,TH
14.457,100.003,บางกุ้ง,สุพรรณบุรี,เมืองสุพรรณบุรี,TH
14.433,99.973,ศาลาขาว,สุพรรณบุรี,เมืองสุพรรณบุรี,TH
14.436,100.018,สวนแตง,สุพรรณบุรี,เมืองสุพรรณบุรี,TH
14.492,100.169,สนามชัย,สุพรรณบุรี,เมืองสุพรรณบุรี,TH
14.531,100.116,โพธิ์พระยา,สุพรรณบุรี,เมืองสุพรรณบุรี,TH
14.539,99.982,สนามคลี,สุพรรณบุรี,เมืองสุพรรณบุรี,TH
14.853,100.095,เขาพระ,สุพรรณบุรี,เดิมบางนางบวช,TH
14.893,100.109,เดิมบาง,สุพรรณบุรี,เดิมบางนางบวช,TH
14.811,100.12,นางบวช,สุพรรณบุรี,เดิมบางนางบวช,TH
14.803,100.189,เขาดิน,สุพรรณบุรี,เดิมบางนางบวช,TH
14.931,100.087,ปากน้ำ,สุพรรณบุรี,เดิมบางนางบวช,TH
14.863,100.189,ทุ่งคลี,สุพรรณบุรี,เดิมบางนางบวช,TH
14.91,100.169,โคกช้าง,สุพรรณบุรี,เดิมบางนางบวช,TH
14.869,100.038,หัวเขา,สุพรรณบุรี,เดิมบางนางบวช,TH
14.883,99.97,หัวนา,สุพรรณบุรี,เดิมบางนางบวช,TH
14.893,99.905,บ่อกรุ,สุพรรณบุรี,เดิมบางนางบวช,TH
14.85,99.988,วังศรีราช,สุพรรณบุรี,เดิมบางนางบวช,TH
,,ป่าสะแก,สุพรรณบุรี,เดิมบางนางบวช,TH
14.857,100.132,ยางนอน,สุพรรณบุรี,เดิมบางนางบวช,TH
14.907,99.804,หนองกระทุ่ม,สุพรรณบุรี,เดิมบางนางบวช,TH
14.882,99.737,หนองมะค่าโมง,สุพรรณบุรี,ด่านช้าง,TH
14.744,99.527,ด่านช้าง,สุพรรณบุรี,ด่านช้าง,TH
14.922,99.534,ห้วยขมิ้น,สุพรรณบุรี,ด่านช้าง,TH
14.8,99.386,องค์พระ,สุพรรณบุรี,ด่านช้าง,TH
14.937,99.666,วังคัน,สุพรรณบุรี,ด่านช้าง,TH
14.844,99.548,นิคมกระเสียว,สุพรรณบุรี,ด่านช้าง,TH
14.954,99.381,วังยาว,สุพรรณบุรี,ด่านช้าง,TH
14.414,100.151,โคกคราม,สุพรรณบุรี,บางปลาม้า,TH
14.402,100.102,บางปลาม้า,สุพรรณบุรี,บางปลาม้า,TH
14.348,100.171,ตะค่า,สุพรรณบุรี,บางปลาม้า,TH
14.3,100.102,บางใหญ่,สุพรรณบุรี,บางปลาม้า,TH
14.29,100.178,กฤษณา,สุพรรณบุรี,บางปลาม้า,TH
14.286,100.221,สาลี,สุพรรณบุรี,บางปลาม้า,TH
14.34,100.264,ไผ่กองดิน,สุพรรณบุรี,บางปลาม้า,TH
14.374,100.236,องครักษ์,สุพรรณบุรี,บางปลาม้า,TH
14.421,100.236,จรเข้ใหญ่,สุพรรณบุรี,บางปลาม้า,TH
14.346,100.14,บ้านแหลม,สุพรรณบุรี,บางปลาม้า,TH
14.37,100.043,มะขามล้ม,สุพรรณบุรี,บางปลาม้า,TH
14.377,100.015,วังน้ำเย็น,สุพรรณบุรี,บางปลาม้า,TH
14.33,100.037,วัดโบสถ์,สุพรรณบุรี,บางปลาม้า,TH
14.35,100.106,วัดดาว,สุพรรณบุรี,บางปลาม้า,TH
14.609,100.179,ศรีประจันต์,สุพรรณบุรี,ศรีประจันต์,TH
14.638,100.104,บ้านกร่าง,สุพรรณบุรี,ศรีประจันต์,TH
14.57,100.119,มดแดง,สุพรรณบุรี,ศรีประจันต์,TH
14.601,100.097,บางงาม,สุพรรณบุรี,ศรีประจันต์,TH
14.722,100.19,ดอนปรู,สุพรรณบุรี,ศรีประจันต์,TH
14.66,100.2,ปลายนา,สุพรรณบุรี,ศรีประจันต์,TH
14.661,100.095,วังหว้า,สุพรรณบุรี,ศรีประจันต์,TH
14.65,100.154,วังน้ำซับ,สุพรรณบุรี,ศรีประจันต์,TH
14.559,100.167,วังยาง,สุพรรณบุรี,ศรีประจันต์,TH
14.633,99.959,ดอนเจดีย์,สุพรรณบุรี,ดอนเจดีย์,TH
14.671,100.011,หนองสาหร่าย,สุพรรณบุรี,ดอนเจดีย์,TH
14.603,99.955,ไร่รถ,สุพรรณบุรี,ดอนเจดีย์,TH
14.643,99.865,สระกระโจม,สุพรรณบุรี,ดอนเจดีย์,TH
14.708,99.838,ทะเลบก,สุพรรณบุรี,ดอนเจดีย์,TH
14.225,100.023,สองพี่น้อง,สุพรรณบุรี,สองพี่น้อง,TH
14.169,100.085,บางเลน,สุพรรณบุรี,สองพี่น้อง,TH
14.199,100.174,บางตาเถร,สุพรรณบุรี,สองพี่น้อง,TH
14.213,100.103,บางตะเคียน,สุพรรณบุรี,สองพี่น้อง,TH
14.26,100.114,บ้านกุ่ม,สุพรรณบุรี,สองพี่น้อง,TH
14.302,99.981,หัวโพธิ์,สุพรรณบุรี,สองพี่น้อง,TH
14.252,100.046,บางพลับ,สุพรรณบุรี,สองพี่น้อง,TH
14.194,100.048,เนินพระปรางค์,สุพรรณบุรี,สองพี่น้อง,TH
14.234,100.206,บ้านช้าง,สุพรรณบุรี,สองพี่น้อง,TH
14.22,100.061,ต้นตาล,สุพรรณบุรี,สองพี่น้อง,TH
14.217,99.948,ศรีสำราญ,สุพรรณบุรี,สองพี่น้อง,TH
14.166,99.959,ทุ่งคอก,สุพรรณบุรี,สองพี่น้อง,TH
14.204,99.86,หนองบ่อ,สุพรรณบุรี,สองพี่น้อง,TH
14.13,99.849,บ่อสุพรรณ,สุพรรณบุรี,สองพี่น้อง,TH
14.166,100.011,ดอนมะนาว,สุพรรณบุรี,สองพี่น้อง,TH
14.71,100.112,ย่านยาว,สุพรรณบุรี,สามชุก,TH
14.758,100.158,วังลึก,สุพรรณบุรี,สามชุก,TH
14.763,100.095,สามชุก,สุพรรณบุรี,สามชุก,TH
14.757,100.032,หนองผักนาก,สุพรรณบุรี,สามชุก,TH
14.708,100.041,บ้านสระ,สุพรรณบุรี,สามชุก,TH
14.803,99.991,หนองสะเดา,สุพรรณบุรี,สามชุก,TH
14.801,100.056,กระเสียว,สุพรรณบุรี,สามชุก,TH
14.377,99.88,อู่ทอง,สุพรรณบุรี,อู่ทอง,TH
14.273,99.874,สระยายโสม,สุพรรณบุรี,อู่ทอง,TH
14.317,99.85,จรเข้สามพัน,สุพรรณบุรี,อู่ทอง,TH
14.303,99.923,บ้านดอน,สุพรรณบุรี,อู่ทอง,TH
14.322,99.898,ยุ้งทะลาย,สุพรรณบุรี,อู่ทอง,TH
14.263,99.95,ดอนมะเกลือ,สุพรรณบุรี,อู่ทอง,TH
14.418,99.886,หนองโอ่ง,สุพรรณบุรี,อู่ทอง,TH
14.452,99.854,ดอนคา,สุพรรณบุรี,อู่ทอง,TH
14.517,99.887,พลับพลาไชย,สุพรรณบุรี,อู่ทอง,TH
14.578,99.864,บ้านโข้ง,สุพรรณบุรี,อู่ทอง,TH
14.353,99.966,เจดีย์,สุพรรณบุรี,อู่ทอง,TH
14.253,99.906,สระพังลาน,สุพรรณบุรี,อู่ทอง,TH
14.367,99.928,กระจัน,สุพรรณบุรี,อู่ทอง,TH
14.776,99.885,หนองหญ้าไซ,สุพรรณบุรี,หนองหญ้าไซ,TH
14.72,99.931,หนองราชวัตร,สุพรรณบุรี,หนองหญ้าไซ,TH
14.831,99.919,หนองโพธิ์,สุพรรณบุรี,หนองหญ้าไซ,TH
14.82,99.804,แจงงาม,สุพรรณบุรี,หนองหญ้าไซ,TH
14.796,99.693,หนองขาม,สุพรรณบุรี,หนองหญ้าไซ,TH
14.749,99.806,ทัพหลวง,สุพรรณบุรี,หนองหญ้าไซ,TH
13.819,100.05,พระปฐมเจดีย์,นครปฐม,เมืองนครปฐม,TH
13.754,100.034,บางแขม,นครปฐม,เมืองนครปฐม,TH
13.811,100.088,พระประโทน,นครปฐม,เมืองนครปฐม,TH
13.807,100.105,ธรรมศาลา,นครปฐม,เมืองนครปฐม,TH
13.892,100.054,ตาก้อง,นครปฐม,เมืองนครปฐม,TH
13.864,100.073,มาบแค,นครปฐม,เมืองนครปฐม,TH
13.804,100.041,สนามจันทร์,นครปฐม,เมืองนครปฐม,TH
13.725,100.07,ดอนยายหอม,นครปฐม,เมืองนครปฐม,TH
13.782,100.077,ถนนขาด,นครปฐม,เมืองนครปฐม,TH
13.837,100.065,บ่อพลับ,นครปฐม,เมืองนครปฐม,TH
13.848,100.044,นครปฐม,นครปฐม,เมืองนครปฐม,TH
13.857,100.014,วังตะกู,นครปฐม,เมืองนครปฐม,TH
13.866,99.989,หนองปากโลง,นครปฐม,เมืองนครปฐม,TH
13.841,100.113,สามควายเผือก,นครปฐม,เมืองนครปฐม,TH
13.867,100.108,ทุ่งน้อย,นครปฐม,เมืองนครปฐม,TH
13.786,99.991,หนองดินแดง,นครปฐม,เมืองนครปฐม,TH
13.766,100.008,วังเย็น,นครปฐม,เมืองนครปฐม,TH
13.84,99.978,โพรงมะเดื่อ,นครปฐม,เมืองนครปฐม,TH
13.811,100.019,ลำพยา,นครปฐม,เมืองนครปฐม,TH
,,สระกะเทียม,นครปฐม,เมืองนครปฐม,TH
13.757,99.947,สวนป่าน,นครปฐม,เมืองนครปฐม,TH
13.804,100.067,ห้วยจรเข้,นครปฐม,เมืองนครปฐม,TH
13.878,100.021,ทัพหลวง,นครปฐม,เมืองนครปฐม,TH
13.914,99.952,หนองงูเหลือม,นครปฐม,เมืองนครปฐม,TH
13.868,99.929,บ้านยาง,นครปฐม,เมืองนครปฐม,TH
13.991,99.983,ทุ่งกระพังโหม,นครปฐม,กำแพงแสน,TH
14.111,99.964,กระตีบ,นครปฐม,กำแพงแสน,TH
14.055,99.905,ทุ่งลูกนก,นครปฐม,กำแพงแสน,TH
13.923,100.015,ห้วยขวาง,นครปฐม,กำแพงแสน,TH
13.965,99.963,ทุ่งขวาง,นครปฐม,กำแพงแสน,TH
14.065,100.003,สระสี่มุม,นครปฐม,กำแพงแสน,TH
14.041,99.935,ทุ่งบัว,นครปฐม,กำแพงแสน,TH
14.022,100.035,ดอนข่อย,นครปฐม,กำแพงแสน,TH
14.096,100.043,สระพัฒนา,นครปฐม,กำแพงแสน,TH
13.969,99.921,ห้วยหมอนทอง,นครปฐม,กำแพงแสน,TH
14.13,100.025,ห้วยม่วง,นครปฐม,กำแพงแสน,TH
14.024,99.981,กำแพงแสน,นครปฐม,กำแพงแสน,TH
14.003,99.917,รางพิกุล,นครปฐม,กำแพงแสน,TH
14.004,99.865,หนองกระทุ่ม,นครปฐม,กำแพงแสน,TH
13.99,100.027,วังน้ำเขียว,นครปฐม,กำแพงแสน,TH
13.787,100.192,นครชัยศรี,นครปฐม,นครชัยศรี,TH
13.793,100.183,บางกระเบา,นครปฐม,นครชัยศรี,TH
13.814,100.175,วัดแค,นครปฐม,นครชัยศรี,TH
13.766,100.18,ท่าตำหนัก,นครปฐม,นครชัยศรี,TH
13.775,100.168,บางแก้ว,นครปฐม,นครชัยศรี,TH
13.76,100.155,ท่ากระชับ,นครปฐม,นครชัยศรี,TH
13.774,100.209,ขุนแก้ว,นครปฐม,นครชัยศรี,TH
13.785,100.144,ท่าพระยา,นครปฐม,นครชัยศรี,TH
13.795,100.123,พะเนียด,นครปฐม,นครชัยศรี,TH
13.756,100.134,บางระกำ,นครปฐม,นครชัยศรี,TH
13.726,100.126,โคกพระเจดีย์,นครปฐม,นครชัยศรี,TH
13.817,100.143,ศรีษะทอง,นครปฐม,นครชัยศรี,TH
13.857,100.147,แหลมบัว,นครปฐม,นครชัยศรี,TH
13.889,100.155,ศรีมหาโพธิ์,นครปฐม,นครชัยศรี,TH
13.83,100.195,สัมปทวน,นครปฐม,นครชัยศรี,TH
13.827,100.218,วัดสำโรง,นครปฐม,นครชัยศรี,TH
13.859,100.244,ดอนแฝก,นครปฐม,นครชัยศรี,TH
13.878,100.233,ห้วยพลู,นครปฐม,นครชัยศรี,TH
13.886,100.182,วัดละมุด,นครปฐม,นครชัยศรี,TH
13.891,100.206,บางพระ,นครปฐม,นครชัยศรี,TH
13.896,100.247,บางแก้วฟ้า,นครปฐม,นครชัยศรี,TH
13.828,100.233,ลานตากฟ้า,นครปฐม,นครชัยศรี,TH
13.807,100.212,งิ้วราย,นครปฐม,นครชัยศรี,TH
13.793,100.215,ไทยาวาส,นครปฐม,นครชัยศรี,TH
13.978,100.083,สามง่าม,นครปฐม,ดอนตูม,TH
13.93,100.084,ห้วยพระ,นครปฐม,ดอนตูม,TH
13.957,100.044,ลำเหย,นครปฐม,ดอนตูม,TH
13.936,100.124,ดอนพุทรา,นครปฐม,ดอนตูม,TH
13.911,100.15,บ้านหลวง,นครปฐม,ดอนตูม,TH
13.89,100.117,ดอนรวก,นครปฐม,ดอนตูม,TH
13.902,100.1,ห้วยด้วน,นครปฐม,ดอนตูม,TH
14.024,100.074,ลำลูกบัว,นครปฐม,ดอนตูม,TH
14.014,100.151,บางเลน,นครปฐม,บางเลน,TH
13.97,100.158,บางปลา,นครปฐม,บางเลน,TH
14.108,100.093,บางหลวง,นครปฐม,บางเลน,TH
14.038,100.243,บางภาษี,นครปฐม,บางเลน,TH
13.914,100.254,บางระกำ,นครปฐม,บางเลน,TH
14.047,100.15,บางไทรป่า,นครปฐม,บางเลน,TH
14.104,100.147,หินมูล,นครปฐม,บางเลน,TH
14.093,100.177,ไทรงาม,นครปฐม,บางเลน,TH
13.999,100.123,ดอนตูม,นครปฐม,บางเลน,TH
14.121,100.235,นิลเพชร,นครปฐม,บางเลน,TH
14.159,100.228,บัวปากท่า,นครปฐม,บางเลน,TH
13.991,100.222,คลองนกกระทุง,นครปฐม,บางเลน,TH
13.953,100.262,นราภิรมย์,นครปฐม,บางเลน,TH
13.954,100.199,ลำพญา,นครปฐม,บางเลน,TH
14.064,100.116,ไผ่หูช้าง,นครปฐม,บางเลน,TH
13.714,100.247,ท่าข้าม,นครปฐม,สามพราน,TH
13.78,100.262,ทรงคนอง,นครปฐม,สามพราน,TH
13.779,100.24,หอมเกร็ด,นครปฐม,สามพราน,TH
13.772,100.305,บางกระทึก,นครปฐม,สามพราน,TH
13.787,100.289,บางเตย,นครปฐม,สามพราน,TH
13.716,100.219,สามพราน,นครปฐม,สามพราน,TH
13.702,100.2,บางช้าง,นครปฐม,สามพราน,TH
13.737,100.283,ไร่ขิง,นครปฐม,สามพราน,TH
13.751,100.234,ท่าตลาด,นครปฐม,สามพราน,TH
13.737,100.322,กระทุ่มล้ม,นครปฐม,สามพราน,TH
13.734,100.174,คลองใหม่,นครปฐม,สามพราน,TH
13.698,100.15,ตลาดจินดา,นครปฐม,สามพราน,TH
13.677,100.092,คลองจินดา,นครปฐม,สามพราน,TH
13.733,100.235,ยายชา,นครปฐม,สามพราน,TH
13.69,100.242,บ้านใหม่,นครปฐม,สามพราน,TH
13.7,100.268,อ้อมใหญ่,นครปฐม,สามพราน,TH
13.813,100.305,ศาลายา,นครปฐม,พุทธมณฑล,TH
13.862,100.281,คลองโยง,นครปฐม,พุทธมณฑล,TH
13.815,100.262,มหาสวัสดิ์,นครปฐม,พุทธมณฑล,TH
13.552,100.28,มหาชัย,สมุทรสาคร,เมืองสมุทรสาคร,TH
13.538,100.269,ท่าฉลอม,สมุทรสาคร,เมืองสมุทรสาคร,TH
13.533,100.276,โกรกกราก,สมุทรสาคร,เมืองสมุทรสาคร,TH
13.487,100.192,บ้านบ่อ,สมุทรสาคร,เมืองสมุทรสาคร,TH
13.492,100.158,บางโทรัด,สมุทรสาคร,เมืองสมุทรสาคร,TH
13.483,100.13,กาหลง,สมุทรสาคร,เมืองสมุทรสาคร,TH
13.464,100.096,นาโคก,สมุทรสาคร,เมืองสมุทรสาคร,TH
13.539,100.252,ท่าจีน,สมุทรสาคร,เมืองสมุทรสาคร,TH
13.595,100.295,นาดี,สมุทรสาคร,เมืองสมุทรสาคร,TH
13.571,100.266,ท่าทราย,สมุทรสาคร,เมืองสมุทรสาคร,TH
13.599,100.333,คอกกระบือ,สมุทรสาคร,เมืองสมุทรสาคร,TH
13.614,100.363,บางน้ำจืด,สมุทรสาคร,เมืองสมุทรสาคร,TH
13.539,100.377,พันท้ายนรสิงห์,สมุทรสาคร,เมืองสมุทรสาคร,TH
13.531,100.326,โคกขาม,สมุทรสาคร,เมืองสมุทรสาคร,TH
13.591,100.247,บ้านเกาะ,สมุทรสาคร,เมืองสมุทรสาคร,TH
13.512,100.215,บางกระเจ้า,สมุทรสาคร,เมืองสมุทรสาคร,TH
13.501,100.25,บางหญ้าแพรก,สมุทรสาคร,เมืองสมุทรสาคร,TH
13.54,100.185,ชัยมงคล,สมุทรสาคร,เมืองสมุทรสาคร,TH
13.654,100.25,ตลาดกระทุ่มแบน,สมุทรสาคร,กระทุ่มแบน,TH
13.702,100.308,อ้อมน้อย,สมุทรสาคร,กระทุ่มแบน,TH
13.671,100.261,ท่าไม้,สมุทรสาคร,กระทุ่มแบน,TH
13.671,100.323,สวนหลวง,สมุทรสาคร,กระทุ่มแบน,TH
13.652,100.226,บางยาง,สมุทรสาคร,กระทุ่มแบน,TH
13.637,100.292,คลองมะเดื่อ,สมุทรสาคร,กระทุ่มแบน,TH
13.668,100.192,หนองนกไข่,สมุทรสาคร,กระทุ่มแบน,TH
13.633,100.266,ดอนไก่ดี,สมุทรสาคร,กระทุ่มแบน,TH
13.643,100.324,แคราย,สมุทรสาคร,กระทุ่มแบน,TH
13.623,100.24,ท่าเสา,สมุทรสาคร,กระทุ่มแบน,TH
13.618,100.104,บ้านแพ้ว,สมุทรสาคร,บ้านแพ้ว,TH
13.571,100.139,หลักสาม,สมุทรสาคร,บ้านแพ้ว,TH
13.559,100.082,ยกกระบัตร,สมุทรสาคร,บ้านแพ้ว,TH
13.521,100.069,โรงเข้,สมุทรสาคร,บ้านแพ้ว,TH
13.581,100.065,หนองสองห้อง,สมุทรสาคร,บ้านแพ้ว,TH
13.598,100.075,หนองบัว,สมุทรสาคร,บ้านแพ้ว,TH
13.614,100.134,หลักสอง,สมุทรสาคร,บ้านแพ้ว,TH
13.639,100.141,เจ็ดริ้ว,สมุทรสาคร,บ้านแพ้ว,TH
13.641,100.171,คลองตัน,สมุทรสาคร,บ้านแพ้ว,TH
13.6,100.189,อำแพง,สมุทรสาคร,บ้านแพ้ว,TH
13.624,100.186,สวนส้ม,สมุทรสาคร,บ้านแพ้ว,TH
13.666,100.153,เกษตรพัฒนา,สมุทรสาคร,บ้านแพ้ว,TH
13.4,99.994,แม่กลอง,สมุทรสงคราม,เมืองสมุทรสงคราม,TH
13.384,99.955,บางขันแตก,สมุทรสงคราม,เมืองสมุทรสงคราม,TH
13.451,100.037,ลาดใหญ่,สมุทรสงคราม,เมืองสมุทรสงคราม,TH
13.43,99.992,บ้านปรก,สมุทรสงคราม,เมืองสมุทรสงคราม,TH
13.431,100.06,บางแก้ว,สมุทรสงคราม,เมืองสมุทรสงคราม,TH
13.399,99.976,ท้ายหาด,สมุทรสงคราม,เมืองสมุทรสงคราม,TH
13.354,99.99,แหลมใหญ่,สมุทรสงคราม,เมืองสมุทรสงคราม,TH
13.445,99.988,คลองเขิน,สมุทรสงคราม,เมืองสมุทรสงคราม,TH
13.329,99.95,คลองโคน,สมุทรสงคราม,เมืองสมุทรสงคราม,TH
13.48,100.027,นางตะเคียน,สมุทรสงคราม,เมืองสมุทรสงคราม,TH
13.376,100.01,บางจะเกร็ง,สมุทรสงคราม,เมืองสมุทรสงคราม,TH
13.472,99.951,กระดังงา,สมุทรสงคราม,บางคนที,TH
13.45,99.928,บางสะแก,สมุทรสงคราม,บางคนที,TH
13.481,99.912,บางยี่รงค์,สมุทรสงคราม,บางคนที,TH
13.47,99.931,โรงหีบ,สมุทรสงคราม,บางคนที,TH
13.493,99.945,บางคนที,สมุทรสงคราม,บางคนที,TH
13.499,100.018,ดอนมะโนรา,สมุทรสงคราม,บางคนที,TH
13.452,99.955,บางพรม,สมุทรสงคราม,บางคนที,TH
13.459,99.931,บางกุ้ง,สมุทรสงคราม,บางคนที,TH
13.483,99.976,จอมปลวก,สมุทรสงคราม,บางคนที,TH
13.504,99.923,บางนกแขวก,สมุทรสงคราม,บางคนที,TH
13.487,99.958,ยายแพง,สมุทรสงคราม,บางคนที,TH
13.463,99.968,บางกระบือ,สมุทรสงคราม,บางคนที,TH
13.46,99.898,บ้านปราโมทย์,สมุทรสงคราม,บางคนที,TH
13.427,99.954,อัมพวา,สมุทรสงคราม,อัมพวา,TH
13.414,99.953,สวนหลวง,สมุทรสงคราม,อัมพวา,TH
13.466,99.993,ท่าคา,สมุทรสงคราม,อัมพวา,TH
13.38,99.875,วัดประดู่,สมุทรสงคราม,อัมพวา,TH
13.433,99.91,เหมืองใหม่,สมุทรสงคราม,อัมพวา,TH
13.437,99.953,บางช้าง,สมุทรสงคราม,อัมพวา,TH
13.436,99.937,แควอ้อม,สมุทรสงคราม,อัมพวา,TH
13.385,99.923,ปลายโพงพาง,สมุทรสงคราม,อัมพวา,TH
13.407,99.923,บางแค,สมุทรสงคราม,อัมพวา,TH
13.343,99.882,แพรกหนามแดง,สมุทรสงคราม,อัมพวา,TH
13.297,99.895,ยี่สาร,สมุทรสงคราม,อัมพวา,TH
13.414,99.917,บางนางลี่,สมุทรสงคราม,อัมพวา,TH
13.097,99.949,ท่าราบ,เพชรบุรี,เมืองเพชรบุรี,TH
,,คลองกระแชง,เพชรบุรี,เมืองเพชรบุรี,TH
13.13,100.015,บางจาน,เพชรบุรี,เมืองเพชรบุรี,TH
13.054,100.03,นาพันสาม,เพชรบุรี,เมืองเพชรบุรี,TH
13.151,99.918,ธงชัย,เพชรบุรี,เมืองเพชรบุรี,TH
13.156,99.941,บ้านกุ่ม,เพชรบุรี,เมืองเพชรบุรี,TH
13.134,99.973,หนองโสน,เพชรบุรี,เมืองเพชรบุรี,TH
13.112,99.916,ไร่ส้ม,เพชรบุรี,เมืองเพชรบุรี,TH
13.121,99.9,เวียงคอย,เพชรบุรี,เมืองเพชรบุรี,TH
13.158,99.891,บางจาก,เพชรบุรี,เมืองเพชรบุรี,TH
13.092,99.932,บ้านหม้อ,เพชรบุรี,เมืองเพชรบุรี,TH
13.079,99.958,ต้นมะม่วง,เพชรบุรี,เมืองเพชรบุรี,TH
13.105,99.997,ช่องสะแก,เพชรบุรี,เมืองเพชรบุรี,TH
13.088,99.977,นาวุ้ง,เพชรบุรี,เมืองเพชรบุรี,TH
13.07,99.992,สำมะโรง,เพชรบุรี,เมืองเพชรบุรี,TH
13.082,100.039,โพพระ,เพชรบุรี,เมืองเพชรบุรี,TH
13.007,100.044,หาดเจ้าสำราญ,เพชรบุรี,เมืองเพชรบุรี,TH
13.117,99.866,หัวสะพาน,เพชรบุรี,เมืองเพชรบุรี,TH
13.146,99.86,ต้นมะพร้าว,เพชรบุรี,เมืองเพชรบุรี,TH
13.134,99.893,วังตะโก,เพชรบุรี,เมืองเพชรบุรี,TH
13.053,99.974,โพไร่หวาน,เพชรบุรี,เมืองเพชรบุรี,TH
13.015,99.976,ดอนยาง,เพชรบุรี,เมืองเพชรบุรี,TH
12.995,100.013,หนองขนาน,เพชรบุรี,เมืองเพชรบุรี,TH
13.048,100,หนองพลับ,เพชรบุรี,เมืองเพชรบุรี,TH
13.233,99.819,เขาย้อย,เพชรบุรี,เขาย้อย,TH
13.257,99.811,สระพัง,เพชรบุรี,เขาย้อย,TH
13.284,99.838,บางเค็ม,เพชรบุรี,เขาย้อย,TH
13.204,99.833,ทับคาง,เพชรบุรี,เขาย้อย,TH
13.194,99.877,หนองปลาไหล,เพชรบุรี,เขาย้อย,TH
13.168,99.801,หนองปรง,เพชรบุรี,เขาย้อย,TH
13.295,99.797,หนองชุมพล,เพชรบุรี,เขาย้อย,TH
13.316,99.841,ห้วยโรง,เพชรบุรี,เขาย้อย,TH
13.136,99.8,ห้วยท่าช้าง,เพชรบุรี,เขาย้อย,TH
13.301,99.724,หนองชุมพลเหนือ,เพชรบุรี,เขาย้อย,TH
13.201,99.709,หนองหญ้าปล้อง,เพชรบุรี,หนองหญ้าปล้อง,TH
13.158,99.39,ยางน้ำกลัดเหนือ,เพชรบุรี,หนองหญ้าปล้อง,TH
13.07,99.505,ยางน้ำกลัดใต้,เพชรบุรี,หนองหญ้าปล้อง,TH
13.099,99.749,ท่าตะคร้อ,เพชรบุรี,หนองหญ้าปล้อง,TH
12.719,99.939,ชะอำ,เพชรบุรี,ชะอำ,TH
12.856,99.985,บางเก่า,เพชรบุรี,ชะอำ,TH
12.887,99.945,นายาง,เพชรบุรี,ชะอำ,TH
12.793,99.894,เขาใหญ่,เพชรบุรี,ชะอำ,TH
12.891,99.971,หนองศาลา,เพชรบุรี,ชะอำ,TH
12.715,99.832,ห้วยทรายเหนือ,เพชรบุรี,ชะอำ,TH
12.655,99.806,ไร่ใหม่พัฒนา,เพชรบุรี,ชะอำ,TH
